Customer ID,Recency,Frequency,Monetary,Segment
15570.0,4,14,1888968.4,Top
15571.0,21,10,1199510.4000000001,Top
15572.0,15,3,529758.6,High
15573.0,253,3,220975.1,Medium
15574.0,7,3,286690.8,High
15575.0,254,1,11137.0,Low
15577.0,358,2,50745.5,Low
15579.0,18,3,341521.1,High
15580.0,11,8,508894.30000000005,High
15581.0,1,26,1508478.9000000001,Top
15583.0,11,1,35505.2,Low
15584.0,34,2,202515.80000000002,Medium
15586.0,227,3,421466.99999999994,High
15587.0,27,3,225108.00000000003,Medium
15588.0,312,1,214452.0,Medium
15590.0,17,5,553742.0,High
15591.0,217,3,80623.0,Low
15595.0,122,1,132312.0,Medium
15596.0,0,5,637676.5,Top
15597.0,210,1,88356.0,Low
15598.0,62,1,113715.79999999999,Medium
15599.0,80,1,180678.4,Medium
15600.0,63,4,443744.69999999995,High
15601.0,7,17,3027917.2,Top
15602.0,3,8,715076.8,Top
15603.0,283,1,14800.0,Low
15605.0,8,5,273270.9,High
15606.0,25,8,855007.1,Top
15607.0,178,8,593557.7000000001,High
15608.0,50,1,256150.99999999997,Medium
15611.0,18,13,520157.1,High
15613.0,245,1,160476.4,Medium
15614.0,72,4,1164523.2,Top
15615.0,25,24,4060465.0999999996,Top
15616.0,73,1,117330.70000000001,Medium
15617.0,31,3,306563.5,High
15620.0,44,1,143996.6,Medium
15622.0,62,8,1532928.5,Top
15623.0,28,7,790327.4,Top
15625.0,11,5,629791.7999999999,High
15626.0,56,1,144936.40000000002,Medium
15627.0,92,2,209753.0,Medium
15628.0,1,9,1029347.4,Top
15629.0,85,4,829133.0,Top
15630.0,279,1,109168.5,Low
15631.0,277,1,220767.9,Medium
15633.0,144,13,1604305.2,Top
15634.0,18,1,115107.00000000001,Medium
15635.0,30,1,37129.5,Low
15636.0,72,2,266333.4,High
15637.0,48,4,212465.1,Medium
15638.0,13,6,838123.9999999999,Top
15639.0,86,2,236711.19999999998,Medium
15640.0,7,15,4222410.4,Top
15641.0,31,8,1279589.5,Top
15642.0,364,1,39138.600000000006,Low
15645.0,49,2,163969.2,Medium
15646.0,7,3,194978.90000000002,Medium
15647.0,50,1,62530.0,Low
15649.0,2,3,501109.49999999994,High
15650.0,156,2,204935.6,Medium
15651.0,55,2,226721.19999999998,Medium
15652.0,22,4,395234.0,High
15658.0,7,4,517766.9,High
15659.0,21,2,83634.8,Low
15660.0,0,7,448488.10000000003,High
15661.0,14,6,335275.5,High
15662.0,296,2,104980.1,Low
15664.0,84,3,321012.0,High
15665.0,46,3,652998.2,Top
15666.0,107,2,234187.8,Medium
15670.0,191,1,56295.5,Low
15672.0,360,1,16761.0,Low
15673.0,86,5,1286893.3,Top
15674.0,52,8,1665603.1,Top
15675.0,39,1,80789.5,Low
15677.0,56,2,239908.0,Medium
15678.0,30,2,545098.8,High
15680.0,1,8,1174343.0,Top
15681.0,14,9,578509.7999999999,High
15682.0,234,2,117748.8,Medium
15683.0,108,1,122392.3,Medium
15684.0,182,3,64361.49999999999,Low
15685.0,85,1,20712.600000000002,Low
15686.0,55,1,33300.0,Low
15688.0,53,1,70510.9,Low
15689.0,252,1,98764.1,Low
15691.0,29,3,160765.0,Medium
15693.0,294,1,13875.0,Low
15694.0,0,12,1602621.7,Top
15695.0,232,2,266792.19999999995,High
15696.0,58,5,432940.70000000007,High
15697.0,324,1,91297.5,Low
15698.0,259,1,17094.0,Low
15702.0,111,2,51944.3,Low
15704.0,137,2,533184.7999999999,High
15708.0,4,3,358600.30000000005,High
15709.0,224,1,72002.0,Low
15710.0,52,1,332581.9,High
15711.0,191,2,155492.5,Medium
15712.0,14,7,888018.5000000001,Top
15713.0,1,3,242013.30000000002,Medium
15714.0,88,3,167954.1,Medium
15715.0,190,5,243467.4,Medium
15716.0,4,8,708013.5,Top
15717.0,56,4,168979.00000000003,Medium
15718.0,175,1,108702.3,Low
15719.0,16,18,1911382.9999999998,Top
15720.0,185,1,51981.3,Low
15722.0,80,6,1118432.3,Top
15723.0,46,3,273800.0,High
15724.0,35,1,34262.0,Low
15726.0,25,1,119106.70000000001,Medium
15727.0,22,8,1558680.4999999998,Top
15728.0,14,2,201502.0,Medium
15729.0,35,2,39793.50000000001,Low
15730.0,16,2,224109.00000000003,Medium
15731.0,188,1,46361.0,Low
15732.0,7,9,513541.5,High
15734.0,71,2,341824.5,High
15735.0,56,1,121241.6,Medium
15736.0,70,2,653834.3999999999,Top
15738.0,7,26,3167403.5000000005,Top
15741.0,93,2,77189.40000000001,Low
15742.0,254,1,58041.9,Low
15747.0,10,6,574672.9,High
15748.0,84,2,172216.50000000003,Medium
15750.0,1,12,1602270.57,Top
15751.0,95,11,510762.80000000005,High
15752.0,7,3,576445.2000000001,High
15754.0,128,6,954244.7999999999,Top
15755.0,14,11,1342681.9,Top
15757.0,21,4,823597.8,Top
15759.0,146,4,213819.30000000005,Medium
15760.0,265,2,5149045.8,Top
15761.0,77,1,52928.50000000001,Low
15764.0,69,2,452550.70000000007,High
15765.0,301,1,137133.1,Medium
15766.0,91,2,190920.0,Medium
15768.0,111,31,5434212.2,Top
15769.0,6,21,12007092.0,Top
15770.0,247,1,118936.5,Medium
15771.0,239,3,372419.8,High
15772.0,53,1,103925.59999999999,Low
15773.0,44,1,51370.8,Low
15774.0,53,5,376489.8,High
15775.0,266,1,16872.0,Low
15777.0,31,3,264735.0,High
15778.0,66,1,113941.5,Medium
15779.0,98,2,45909.600000000006,Low
15782.0,65,1,517763.19999999995,High
15784.0,102,2,313882.1,High
15785.0,14,11,1347155.2,Top
15786.0,52,2,1325569.4,Top
15788.0,143,1,82077.09999999999,Low
15789.0,66,5,595962.7000000001,High
15791.0,164,3,738390.5,Top
15792.0,34,2,345520.8,High
15793.0,13,5,530565.2000000001,High
15794.0,371,2,287490.0,High
15795.0,65,7,506848.20000000007,High
15796.0,9,9,911317.4,Top
15797.0,216,2,227061.60000000003,Medium
15798.0,127,3,568086.8999999999,High
15799.0,53,1,198763.99999999997,Medium
15800.0,88,5,196166.59999999998,Medium
15803.0,80,3,560120.7999999999,High
15805.0,20,13,1724477.5,Top
15807.0,43,2,338039.4,High
15808.0,4,18,5358351.100000001,Top
15809.0,94,2,280707.89999999997,High
15810.0,21,4,594612.2,High
15811.0,0,2,576230.6000000001,High
15812.0,70,7,1258122.0999999999,Top
15814.0,28,2,254970.7,Medium
15816.0,177,2,53335.49999999999,Low
15817.0,55,3,1023568.0,Top
15818.0,223,1,125985.0,Medium
15819.0,66,6,750855.7999999999,Top
15822.0,128,4,353198.3,High
15823.0,7,3,1436402.9000000001,Top
15824.0,88,2,329647.80000000005,High
15826.0,203,1,349268.9,High
15827.0,7,16,724452.6,Top
15828.0,10,1,410263.39999999997,High
15833.0,372,1,29748.000000000004,Low
15834.0,11,3,569518.8,High
15837.0,120,1,142461.1,Medium
15838.0,2,16,14992370.399999999,Top
15841.0,21,5,561789.5,High
15842.0,28,2,203055.99999999997,Medium
15845.0,171,3,264368.7,High
15846.0,20,1,39593.700000000004,Low
15847.0,63,3,160321.0,Medium
15848.0,256,1,51056.3,Low
15850.0,11,4,285591.9,High
15851.0,161,1,40600.1,Low
15852.0,161,1,35723.5,Low
15854.0,11,9,965389.2,Top
15855.0,111,1,125977.6,Medium
15856.0,0,26,6550343.100000001,Top
15857.0,65,1,101187.6,Low
15858.0,2,9,928244.9,Top
15859.0,67,1,162230.19999999998,Medium
15860.0,3,10,554556.0,High
15861.0,91,4,452243.6,High
15862.0,8,10,752446.8,Top
15863.0,252,3,105916.2,Low
15864.0,16,1,90442.8,Low
15865.0,48,2,498127.3,High
15867.0,4,17,1933179.7000000002,Top
15868.0,218,1,34976.1,Low
15869.0,261,1,63443.9,Low
15870.0,31,3,187227.4,Medium
15871.0,72,1,12246.999999999998,Low
15872.0,13,2,152810.0,Medium
15873.0,134,4,116150.39999999998,Medium
15874.0,22,14,2545185.6,Top
15875.0,281,1,40152.4,Low
15876.0,44,2,536181.7999999999,High
15878.0,196,2,122384.9,Medium
15879.0,39,4,420986.0,High
15880.0,4,1,121741.1,Medium
15882.0,3,6,362459.4,High
15884.0,67,2,90502.00000000001,Low
15885.0,18,12,581813.9,High
15886.0,51,3,322558.6,High
15887.0,41,3,380045.50000000006,High
15888.0,35,2,96514.50000000001,Low
15889.0,4,7,473451.99999999994,High
15890.0,29,5,198190.5,Medium
15892.0,304,1,47433.99999999999,Low
15893.0,116,1,112953.6,Low
15894.0,4,1,56032.799999999996,Low
15898.0,2,22,1527826.2000000002,Top
15899.0,3,1,20812.5,Low
15900.0,48,3,203237.3,Medium
15901.0,86,4,124316.3,Medium
15902.0,15,1,53653.7,Low
15903.0,13,5,1410839.6,Top
15905.0,178,1,42435.299999999996,Low
15906.0,9,3,356125.0,High
15908.0,125,2,280689.4,High
15910.0,35,7,529947.2999999999,High
15911.0,258,8,629088.8,High
15912.0,71,7,299729.60000000003,High
15913.0,169,1,2331.0000000000005,Low
15914.0,13,2,76216.3,Low
15915.0,36,1,134846.5,Medium
15916.0,1,7,693687.1,Top
15917.0,241,4,150615.9,Medium
15918.0,266,1,92000.5,Low
15919.0,3,1,79209.59999999999,Low
15920.0,59,5,148606.8,Medium
15921.0,31,3,167325.1,Medium
15922.0,8,1,136715.0,Medium
15923.0,7,1,47019.6,Low
15924.0,366,1,38043.399999999994,Low
15926.0,177,1,49742.799999999996,Low
15927.0,282,1,39419.8,Low
15928.0,291,1,108606.09999999999,Low
15929.0,279,1,219780.0,Medium
15931.0,63,1,88763.0,Low
15934.0,52,2,810544.2,Top
15936.0,14,2,104632.3,Low
15938.0,91,4,122185.1,Medium
15939.0,9,1,1089790.6,Top
15941.0,272,1,149850.0,Medium
15943.0,284,2,100377.29999999999,Low
15944.0,28,3,680481.7999999999,Top
15945.0,0,4,239119.9,Medium
15946.0,137,3,852546.6,Top
15948.0,59,1,204924.5,Medium
15950.0,10,6,1989194.0,Top
15951.0,16,1,112831.5,Low
15953.0,4,11,736596.0,Top
15954.0,224,1,70577.5,Low
15955.0,7,9,1569577.0000000002,Top
15956.0,186,2,228512.0,Medium
15957.0,55,2,182173.2,Medium
15958.0,38,3,132374.9,Medium
15959.0,317,3,200869.3,Medium
15960.0,9,4,152051.5,Medium
15961.0,14,1,166977.3,Medium
15962.0,84,1,107107.6,Low
15964.0,298,1,99607.70000000001,Low
15965.0,2,10,784126.2000000001,Top
15966.0,85,1,157816.1,Medium
15967.0,14,10,950278.4,Top
15968.0,23,1,149683.5,Medium
15969.0,60,2,170551.5,Medium
15970.0,233,1,260191.40000000002,High
15971.0,20,6,630102.6,High
15972.0,91,5,654652.1,Top
15973.0,1,3,251829.4,Medium
15976.0,45,4,468704.89999999997,High
15978.0,67,2,806836.7999999999,Top
15979.0,237,1,121811.40000000001,Medium
15980.0,125,4,1533583.4,Top
15981.0,36,13,2203087.3,Top
15982.0,240,1,120068.7,Medium
15983.0,0,6,909793.0,Top
15984.0,3,21,2121983.3000000003,Top
15985.0,71,5,581958.2000000001,High
15986.0,16,1,68931.0,Low
15987.0,3,2,80179.0,Low
15988.0,186,2,215380.7,Medium
15989.0,10,2,136274.7,Medium
15990.0,129,5,446086.80000000005,High
15991.0,169,1,55703.50000000001,Low
15992.0,31,2,316205.7,High
15994.0,46,2,281721.7,High
15995.0,49,1,256979.8,Medium
15996.0,1,2,228315.90000000002,Medium
15998.0,28,11,1921750.4000000001,Top
15999.0,370,1,7547.999999999999,Low
16001.0,16,1,215854.3,Medium
16002.0,260,1,62607.700000000004,Low
16003.0,16,5,1065030.2,Top
16004.0,109,5,794164.2999999999,Top
16005.0,10,6,661108.6,Top
16006.0,22,1,85625.4,Low
16007.0,18,3,502922.5,High
16008.0,17,12,1798329.5000000002,Top
16010.0,11,8,481910.2,High
16011.0,1,14,919820.0,Top
16012.0,36,2,578421.0,High
16013.0,6,39,7403640.8,Top
16014.0,43,2,167776.5,Medium
16016.0,1,4,362936.7,High
16017.0,52,4,493469.0,High
16018.0,31,2,107015.1,Low
16019.0,16,18,5010880.4,Top
16021.0,30,2,180201.09999999998,Medium
16024.0,46,2,86195.2,Low
16027.0,92,9,412083.8,High
16028.0,230,1,30414.0,Low
16029.0,7,47,15238191.000000002,Top
16032.0,91,6,727316.4,Top
16033.0,4,8,734683.1,Top
16034.0,29,3,175239.4,Medium
16035.0,195,1,80560.09999999999,Low
16036.0,59,2,665230.4,Top
16037.0,179,2,242098.40000000002,Medium
16039.0,58,2,168868.0,Medium
16040.0,65,4,408239.49999999994,High
16042.0,14,3,395104.49999999994,High
16043.0,14,4,400562.00000000006,High
16044.0,70,1,126110.80000000002,Medium
16045.0,51,4,774865.1,Top
16046.0,197,1,87238.6,Low
16047.0,317,1,39641.8,Low
16048.0,8,4,302952.30000000005,High
16049.0,10,3,287615.8,High
16050.0,18,2,60236.00000000001,Low
16051.0,316,1,69722.8,Low
16053.0,48,4,785469.2999999999,Top
16054.0,53,3,491352.60000000003,High
16057.0,154,3,588940.1,High
16058.0,41,1,23199.0,Low
16059.0,2,7,635904.2000000001,Top
16060.0,35,3,200521.50000000003,Medium
16061.0,66,1,33170.5,Low
16062.0,14,4,632637.1,High
16064.0,360,1,40444.700000000004,Low
16065.0,0,8,737088.1000000001,Top
16067.0,197,3,1209570.7,Top
16068.0,228,1,42820.1,Low
16069.0,52,1,169349.0,Medium
16071.0,162,3,277707.2,High
16072.0,63,3,1330434.9,Top
16074.0,25,1,93425.0,Low
16075.0,137,2,272664.10000000003,High
16077.0,260,1,851148.0,Top
16078.0,304,1,105002.3,Low
16080.0,20,2,142598.0,Medium
16081.0,1,4,605741.8,High
16082.0,305,1,39497.5,Low
16083.0,17,2,382506.0,High
16085.0,15,7,503022.39999999997,High
16086.0,2,6,645132.0,Top
16087.0,24,5,643770.4,Top
16088.0,210,2,531849.1,High
16089.0,21,2,97491.3,Low
16090.0,259,1,66807.2,Low
16092.0,139,3,284929.60000000003,High
16094.0,10,7,968412.1,Top
16095.0,91,1,165408.5,Medium
16096.0,51,3,467809.50000000006,High
16098.0,8,8,901197.9,Top
16099.0,52,4,311281.0,High
16100.0,97,1,215576.8,Medium
16101.0,69,3,717230.2000000001,Top
16103.0,24,16,1761965.9,Top
16104.0,53,8,916212.5,Top
16105.0,73,4,758215.1,Top
16108.0,69,3,515565.4,High
16109.0,333,1,121212.00000000001,Medium
16110.0,157,1,170436.8,Medium
16111.0,63,1,203252.1,Medium
16115.0,32,4,330380.39999999997,High
16117.0,37,2,156210.3,Medium
16118.0,287,1,1619212.5,Top
16119.0,29,6,480056.5,High
16120.0,57,2,613596.9,High
16121.0,25,3,220290.6,Medium
16122.0,1,3,117260.40000000001,Medium
16124.0,53,3,563691.3,High
16125.0,2,14,1588169.5000000002,Top
16126.0,14,11,3092027.1,Top
16127.0,361,1,53672.200000000004,Low
16128.0,15,6,710707.1,Top
16129.0,42,3,516538.5,High
16130.0,57,4,365367.60000000003,High
16131.0,10,6,2386825.6,Top
16132.0,179,2,245753.99999999997,Medium
16133.0,11,23,3109191.4,Top
16134.0,58,3,565082.5,High
16135.0,218,1,111702.99999999999,Low
16136.0,298,1,87845.4,Low
16137.0,315,1,156399.0,Medium
16138.0,13,3,336829.5,High
16139.0,357,2,176023.80000000002,Medium
16140.0,6,2,307995.4,High
16141.0,52,1,124149.8,Medium
16143.0,4,7,919779.2999999999,Top
16145.0,23,8,1112201.5,Top
16146.0,83,1,78532.5,Low
16147.0,35,4,748846.7000000001,Top
16148.0,71,1,114811.0,Medium
16149.0,64,1,52429.00000000001,Low
16150.0,7,6,866750.9,Top
16153.0,55,6,1224426.2,Top
16155.0,16,5,294853.0,High
16156.0,17,11,1145571.8,Top
16158.0,157,9,232478.40000000002,Medium
16159.0,105,3,327298.3,High
16161.0,3,25,2667918.3000000003,Top
16163.0,0,5,737402.6,Top
16165.0,140,1,29563.000000000004,Low
16166.0,63,2,161257.1,Medium
16167.0,49,5,512864.4,High
16168.0,4,40,2534081.9,Top
16170.0,30,14,1844061.5,Top
16172.0,108,3,275405.8,High
16174.0,126,4,457764.0,High
16175.0,106,3,295574.5,High
16176.0,56,4,759495.3,Top
16177.0,71,7,708683.2,Top
16178.0,36,1,153439.0,Medium
16180.0,113,5,2218405.3,Top
16182.0,73,5,1240980.0,Top
16183.0,29,3,273467.0,High
16185.0,199,1,42664.700000000004,Low
16186.0,7,15,1857092.9000000001,Top
16188.0,43,1,39146.00000000001,Low
16190.0,29,7,928133.9000000001,Top
16191.0,10,11,3884001.0000000005,Top
16192.0,370,1,129981.0,Medium
16193.0,45,1,116912.6,Medium
16194.0,10,1,114181.99999999999,Medium
16195.0,358,1,119602.5,Medium
16196.0,123,1,34521.0,Low
16197.0,104,9,746182.7000000001,Top
16198.0,72,1,232863.2,Medium
16199.0,27,7,348817.5,High
16200.0,17,10,1679515.0999999999,Top
16201.0,50,1,92000.5,Low
16202.0,52,8,790586.3999999999,Top
16203.0,7,3,193006.8,Medium
16204.0,15,2,197776.09999999998,Medium
16205.0,31,3,393117.60000000003,High
16206.0,22,9,759539.7,Top
16208.0,29,8,1027190.3,Top
16209.0,17,4,697139.2000000001,Top
16210.0,3,19,6439187.699999999,Top
16211.0,56,2,201120.89999999997,Medium
16212.0,253,2,223246.9,Medium
16214.0,70,1,360935.0,High
16218.0,8,7,501457.3,High
16219.0,135,1,15095.999999999998,Low
16221.0,2,7,490546.0,High
16222.0,356,1,184445.0,Medium
16223.0,9,2,402208.5,High
16224.0,22,1,118858.8,Medium
16225.0,37,10,652306.3,Top
16226.0,13,2,154308.5,Medium
16227.0,129,2,263810.0,High
16228.0,20,3,327712.7,High
16229.0,16,4,687186.2,Top
16231.0,14,4,397553.9,High
16232.0,55,3,637173.2999999999,Top
16233.0,1,7,528741.1,High
16234.0,111,3,123276.6,Medium
16235.0,10,4,438968.00000000006,High
16237.0,72,1,50560.5,Low
16238.0,57,1,23554.199999999997,Low
16239.0,17,4,398860.0,High
16241.0,4,4,621674.0,High
16242.0,16,7,1415172.3,Top
16244.0,7,1,390953.10000000003,High
16246.0,94,2,303899.5,High
16250.0,8,2,148717.8,Medium
16251.0,147,1,47474.700000000004,Low
16252.0,17,1,109183.30000000002,Low
16253.0,55,5,1327685.8,Top
16254.0,13,3,357952.80000000005,High
16255.0,0,8,845205.8,Top
16256.0,128,2,324467.8,High
16258.0,22,10,2493433.7,Top
16259.0,45,3,126147.8,Medium
16261.0,21,2,115669.40000000001,Medium
16262.0,13,1,279405.5,High
16263.0,58,1,128819.20000000001,Medium
16264.0,73,2,304706.1,High
16265.0,21,3,550622.9,High
16266.0,58,7,331542.19999999995,High
16267.0,226,1,69064.2,Low
16269.0,72,1,265500.9,High
16271.0,92,5,737476.6,Top
16273.0,283,2,117785.80000000002,Medium
16274.0,8,1,130147.5,Medium
16275.0,109,2,588758.8,High
16276.0,114,2,672952.2999999999,Top
16277.0,368,1,69815.3,Low
16278.0,115,2,204040.2,Medium
16279.0,20,6,1552335.0,Top
16280.0,360,1,88078.5,Low
16281.0,58,2,503925.2,High
16282.0,122,2,421533.6,High
16283.0,53,3,1028418.7000000001,Top
16284.0,28,1,76146.0,Low
16285.0,281,1,65453.0,Low
16286.0,112,2,121711.5,Medium
16287.0,11,4,319857.60000000003,High
16288.0,105,1,48044.5,Low
16289.0,97,1,50434.700000000004,Low
16290.0,99,4,724349.0,Top
16291.0,317,1,43556.4,Low
16292.0,15,4,352058.7,High
16293.0,2,6,891315.2000000001,Top
16294.0,111,1,46638.50000000001,Low
16296.0,261,4,486057.9,High
16298.0,32,4,180375.0,Medium
16299.0,112,1,71650.5,Low
16300.0,65,3,505908.39999999997,High
16301.0,371,1,39712.1,Low
16303.0,27,4,950026.7999999999,Top
16304.0,329,1,141214.2,Medium
16306.0,2,2,207403.49999999997,Medium
16307.0,64,3,442120.4,High
16308.0,41,3,947200.0,Top
16310.0,49,2,170229.6,Medium
16312.0,67,1,63325.5,Low
16314.0,24,3,551818.0,High
16315.0,171,1,65245.8,Low
16316.0,15,5,1038220.0,Top
16317.0,185,2,314818.2,High
16320.0,88,4,1698496.0999999999,Top
16321.0,261,2,85433.0,Low
16323.0,212,1,54079.2,Low
16325.0,59,9,1111206.2000000002,Top
16326.0,18,10,622351.1,High
16327.0,4,11,2543738.9,Top
16328.0,198,1,115007.09999999999,Medium
16329.0,62,4,616020.4,High
16330.0,59,4,138183.9,Medium
16331.0,67,6,753949.0,Top
16332.0,66,4,154367.7,Medium
16334.0,127,1,97580.1,Low
16335.0,186,7,1018802.4,Top
16336.0,55,4,1301545.3,Top
16340.0,74,2,355914.1,High
16341.0,72,3,695200.4,Top
16343.0,42,1,105649.8,Low
16344.0,144,3,274288.39999999997,High
16345.0,118,1,226932.1,Medium
16346.0,20,1,83068.7,Low
16347.0,23,9,960338.7000000001,Top
16348.0,65,1,121644.9,Medium
16350.0,9,5,420845.4,High
16351.0,46,12,1175168.1,Top
16353.0,4,16,1229787.5,Top
16354.0,14,3,267754.2,High
16355.0,10,1,154049.5,Medium
16356.0,11,3,75517.00000000001,Low
16357.0,16,1,77511.3,Low
16358.0,29,1,330095.50000000006,High
16359.0,11,7,350327.10000000003,High
16362.0,72,1,78502.9,Low
16365.0,2,7,653708.6,Top
16366.0,217,3,451707.1,High
16367.0,18,1,203429.7,Medium
16368.0,70,1,52366.1,Low
16369.0,71,4,411125.50000000006,High
16371.0,83,1,58163.99999999999,Low
16372.0,44,3,345794.60000000003,High
16373.0,17,2,114511.3,Medium
16374.0,37,3,464967.9,High
16375.0,105,2,38480.0,Low
16377.0,252,1,233943.59999999998,Medium
16381.0,30,2,91704.5,Low
16382.0,43,2,130647.00000000001,Medium
16383.0,31,5,833584.1,Top
16384.0,64,2,286546.5,High
16385.0,1,3,175265.3,Medium
16386.0,22,1,283268.3,High
16387.0,30,4,291597.0,High
16388.0,288,1,68838.5,Low
16390.0,171,3,172975.0,Medium
16391.0,35,4,389336.2,High
16392.0,48,2,199359.69999999998,Medium
16393.0,4,11,903395.7000000001,Top
16395.0,28,9,753449.5,Top
16396.0,111,1,50986.00000000001,Low
16397.0,263,1,45558.1,Low
16399.0,24,1,82214.0,Low
16400.0,30,8,1019690.4,Top
16401.0,14,11,1017807.1,Top
16402.0,4,1,76090.5,Low
16406.0,85,2,138383.69999999998,Medium
16407.0,24,4,252328.90000000002,Medium
16408.0,226,1,85814.1,Low
16409.0,15,7,1343011.2000000002,Top
16410.0,369,1,48218.399999999994,Low
16411.0,4,3,249098.80000000002,Medium
16412.0,28,4,169164.0,Medium
16413.0,10,1,96137.09999999999,Low
16414.0,66,3,157235.2,Medium
16415.0,218,2,183701.30000000002,Medium
16416.0,25,6,705397.6,Top
16417.0,127,1,13209.000000000002,Low
16418.0,43,2,147119.4,Medium
16419.0,212,2,186846.30000000002,Medium
16420.0,31,1,27750.0,Low
16421.0,11,3,194719.9,Medium
16422.0,4,59,10694727.9,Top
16424.0,17,1,114515.0,Medium
16428.0,48,3,236241.30000000002,Medium
16430.0,16,6,302323.3,High
16433.0,43,1,74096.2,Low
16434.0,81,5,429899.30000000005,High
16435.0,147,3,371135.89999999997,High
16436.0,303,3,118081.79999999999,Medium
16437.0,16,2,111462.5,Low
16439.0,357,1,114959.00000000001,Medium
16440.0,128,1,80031.0,Low
16441.0,52,3,236034.09999999998,Medium
16442.0,239,2,104591.6,Low
16443.0,155,1,60028.8,Low
16444.0,25,13,1099347.7,Top
16445.0,21,3,130480.49999999999,Medium
16447.0,225,2,174340.3,Medium
16448.0,106,1,65908.09999999999,Low
16450.0,219,2,441709.69999999995,High
16451.0,196,2,276086.60000000003,High
16452.0,265,2,122902.90000000001,Medium
16453.0,165,2,93132.7,Low
16454.0,241,2,8898.5,Low
16455.0,6,6,938205.3,Top
16456.0,8,9,1713159.2,Top
16458.0,10,12,817015.5,Top
16459.0,364,1,26562.299999999996,Low
16461.0,225,2,519076.7,High
16465.0,55,2,276108.8,High
16466.0,18,8,803318.1000000001,Top
16467.0,143,7,1061589.2,Top
16468.0,105,2,263669.4,High
16469.0,149,1,66037.6,Low
16470.0,31,7,615709.6,High
16471.0,28,3,357431.1,High
16472.0,69,2,292152.0,High
16473.0,9,1,57246.4,Low
16476.0,66,1,129629.50000000001,Medium
16477.0,6,5,675457.2,Top
16481.0,317,1,167750.6,Medium
16485.0,67,4,711709.7999999999,Top
16486.0,172,1,49713.200000000004,Low
16487.0,212,2,77478.0,Low
16489.0,15,2,112369.0,Low
16490.0,71,1,76001.70000000001,Low
16491.0,48,1,296614.2,High
16492.0,175,1,142657.2,Medium
16493.0,79,3,288770.2,High
16496.0,66,3,270562.5,High
16497.0,48,17,1379948.3,Top
16499.0,9,6,818769.2999999999,Top
16500.0,9,3,163928.5,Medium
16501.0,18,1,440755.10000000003,High
16502.0,255,2,95663.5,Low
16503.0,30,7,807491.7,Top
16507.0,207,1,52802.700000000004,Low
16508.0,265,1,89151.5,Low
16510.0,7,6,657675.0,Top
16511.0,32,3,311599.2,High
16515.0,14,5,575320.4,High
16518.0,56,2,175768.5,Medium
16519.0,0,3,121241.6,Medium
16520.0,0,4,528200.9,High
16521.0,50,3,421840.69999999995,High
16522.0,70,2,160343.2,Medium
16523.0,50,7,924208.2000000001,Top
16524.0,81,2,113290.3,Low
16525.0,1,23,4268057.300000001,Top
16526.0,219,1,157934.5,Medium
16527.0,59,1,371805.6,High
16529.0,112,3,566673.5,High
16530.0,303,1,17889.499999999996,Low
16531.0,16,4,389883.8,High
16532.0,66,2,742900.7999999999,Top
16534.0,277,1,235283.0,Medium
16535.0,20,2,139967.3,Medium
16537.0,276,1,8639.5,Low
16538.0,176,3,146175.9,Medium
16539.0,8,7,866983.9999999999,Top
16540.0,49,1,76127.5,Low
16541.0,370,1,156891.09999999998,Medium
16542.0,36,1,50948.99999999999,Low
16543.0,226,1,108117.7,Low
16544.0,154,4,139379.00000000003,Medium
16545.0,10,1,129692.4,Medium
16546.0,7,4,1783148.4,Top
16547.0,181,1,38576.2,Low
16548.0,234,1,11155.5,Low
16549.0,32,24,3236353.0,Top
16550.0,3,14,2615629.9000000004,Top
16551.0,58,4,486550.0,High
16552.0,8,1,35257.3,Low
16553.0,31,21,4019750.3000000003,Top
16554.0,21,5,741709.4,Top
16555.0,140,4,603022.2999999999,High
16556.0,10,10,1738552.3,Top
16558.0,1,19,2047957.4000000001,Top
16559.0,32,1,64750.0,Low
16560.0,32,6,816578.9000000001,Top
16562.0,111,1,82828.2,Low
16563.0,35,5,1233883.4000000001,Top
16564.0,204,1,32486.0,Low
16565.0,41,3,221759.5,Medium
16568.0,62,2,377733.00000000006,High
16569.0,266,4,492481.1,High
16570.0,14,10,1367486.7,Top
16571.0,30,7,1046008.5000000001,Top
16574.0,58,2,314625.8,High
16576.0,55,2,200121.9,Medium
16577.0,301,1,140600.0,Medium
16578.0,261,1,57942.0,Low
16579.0,60,1,109168.5,Low
16583.0,8,2,110241.5,Low
16584.0,67,3,821433.3,Top
16585.0,228,2,126388.29999999999,Medium
16586.0,79,2,369567.10000000003,High
16588.0,21,4,503673.6,High
16589.0,85,1,56654.4,Low
16590.0,35,2,224183.0,Medium
16592.0,10,12,1366865.1,Top
16593.0,25,5,274210.7,High
16595.0,11,4,517108.3,High
16596.0,1,3,121907.6,Medium
16599.0,20,1,63936.00000000001,Low
16600.0,9,7,495759.30000000005,High
16601.0,25,2,160691.0,Medium
16602.0,23,1,87042.5,Low
16604.0,197,2,160006.5,Medium
16605.0,359,1,22377.6,Low
16606.0,39,2,132334.2,Medium
16607.0,34,11,872889.2,Top
16608.0,88,2,476049.4,High
16611.0,38,5,612586.8,High
16612.0,14,5,761374.9,Top
16614.0,37,2,249232.0,Medium
16615.0,261,1,107855.0,Low
16619.0,18,3,633484.4,High
